ID	名称$text_name_Name	Prefab路径	Prefab_Remote路径	Controller路径	Controller_Remote路径	默认阵营	基础生命值	基础攻击力	基础防御力	暴击率	暴击抗性	暴击伤害	火元素抗性	草元素抗性	水元素抗性	电元素抗性	风元素抗性	冰元素抗性	岩元素抗性	火元素伤害加成	草元素伤害加成	水元素伤害加成	电元素伤害加成	风元素伤害加成	冰元素伤害加成	岩元素伤害加成	[属性成长]1类型	[属性成长]1曲线	[属性成长]2类型	[属性成长]2曲线	[属性成长]3类型	[属性成长]3曲线	元素精通	物理抗性	物理伤害加成	怪物说明	类型	描述	安全等级	服务器脚本	战斗Config	精英词缀	AI	是否AI校验	装备1	装备2	会游泳	[掉落]1ID	[掉落]1血量百分比	[掉落]2ID	[掉落]2血量百分比	[掉落]3ID	[掉落]3血量百分比	击杀掉落ID	全地图奖励	视距等级	是否离线重置	不在指定天气下出生	特性组ID	联机动态属性ID	外观	生物大类ID	安全检测	战斗音乐	entityBudget档位
28060506	沙漠驮兽（野生巨大）	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01_03	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01_03_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01_Remote	4001	13.584	22.608	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	沙漠驮兽（野生巨大）无掉落	1		0		ConfigAnimal_Megamoth_03	5167	sentry02					0	0	0	0	0	0	0					28060501	1		28060501			8
28060509	沙漠驮兽（愚人众挂件+巨大体形）无掉落	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01_03	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01_03_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01_Remote	4001	21.7344	22.608	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	沙漠驮兽（愚人众挂件+巨大体形）无掉落	1		0		ConfigAnimal_Megamoth_03	5158	sentry02					0	0	0	0	0	0	0					28060501	1		28060501			8
28060510	沙漠驮兽（盗宝团挂件+成年体型）无掉落	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01_02	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01_02_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01_Remote	4001	16.3008	17.584	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	沙漠驮兽（盗宝团挂件+成年体型）无掉落	1		0		ConfigAnimal_Megamoth_02	5159	sentry02					0	0	0	0	0	0	0					28060501	1		28060501			8
28060511	沙漠驮兽（镀金旅团挂件+成年体型）无掉落	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01_02	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01_02_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01_Remote	4001	16.3008	17.584	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	沙漠驮兽（镀金旅团挂件+成年体型）无掉落	1		0		ConfigAnimal_Megamoth_02	5159	sentry02					0	0	0	0	0	0	0					28060501	1		28060501			8
28060512	沙漠驮兽（丘丘人挂件1+幼崽体型）无掉落	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01_Remote	4001	10.8672	12.56	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	沙漠驮兽（丘丘人挂件1+幼崽体型）无掉落	1		0		ConfigAnimal_Megamoth_01	5160	sentry02					0	0	0	0	0	0	0					28060501	1		28060501			8
28060513	沙漠驮兽（丘丘人挂件2+幼崽体型）无掉落	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01	ART/Char/Animal/Monster/Animal_Megamoth_Desert_01/Animal_Megamoth_Desert_01_Remote	4001	10.8672	12.56	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	沙漠驮兽（丘丘人挂件2+幼崽体型）无掉落	1		0		ConfigAnimal_Megamoth_01	5161	sentry02					0	0	0	0	0	0	0					28060501	1		28060501			8
28060601	密林驮兽（野生幼崽）	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	4001	2.7168	12.56	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	密林驮兽（野生幼崽）	1		0		ConfigAnimal_Megamoth_01	5206	sentry02					0	0	0	0	0	0	22000200					28060601	1		28060601			8
28060602	密林驮兽（野生成年）	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_02	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_02_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	4001	8.1504	17.584	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	密林驮兽（野生成年）	1		0		ConfigAnimal_Megamoth_02	5166,5206	sentry02					0	0	0	0	0	0	22000200					28060601	1		28060601			8
28060603	密林驮兽（野生巨大）	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_03	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_03_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	4001	13.584	22.608	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	密林驮兽（野生巨大）	1		0		ConfigAnimal_Megamoth_03	5167,5206	sentry02					0	0	0	0	0	0	22000200					28060601	1		28060601			8
28061101	密林驮兽（愚人众挂件+巨大体形）	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_03	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_03_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	4001	21.7344	22.608	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	密林驮兽（愚人众挂件+巨大体形）	1		0		ConfigAnimal_Megamoth_03	5158,5206	sentry02					0	0	0	0	0	0	22000300					28060601	1		28060601			8
28061201	密林驮兽（盗宝团挂件+成年体型）	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_02	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_02_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	4001	16.3008	17.584	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	密林驮兽（盗宝团挂件+成年体型）	1		0		ConfigAnimal_Megamoth_02	5159,5206	sentry02					0	0	0	0	0	0	22000300					28060601	1		28060601			8
28061301	密林驮兽（镀金旅团挂件+成年体型）	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_02	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_02_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	4001	16.3008	17.584	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	密林驮兽（镀金旅团挂件+成年体型）	1		0		ConfigAnimal_Megamoth_02	5159,5206	sentry02					0	0	0	0	0	0	22000300					28060601	1		28060601			8
28061401	密林驮兽（丘丘人挂件1+幼崽体型）	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	4001	10.8672	12.56	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	密林驮兽（丘丘人挂件1+幼崽体型）	1		0		ConfigAnimal_Megamoth_01	5160,5206	sentry02					0	0	0	0	0	0	22000200					28060601	1		28060601			8
28061402	密林驮兽（丘丘人挂件2+幼崽体型）	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	4001	10.8672	12.56	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	密林驮兽（丘丘人挂件2+幼崽体型）	1		0		ConfigAnimal_Megamoth_01	5161,5206	sentry02					0	0	0	0	0	0	22000200					28060601	1		28060601			8
28060609	威力增强版密林驮兽（织梦之森）	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_03	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_03_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	4001	13.584	22.608	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	威力增强版密林驮兽（织梦之森）	1		0		ConfigAnimal_Megamoth_03	5167,5177	sentry02					0	0	0	0	0	0	0					28060601	1		28060601			8
28060604	密林驮兽（野生幼崽）	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	4001	2.7168	12.56	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	密林驮兽（野生幼崽）无掉落	1		0		ConfigAnimal_Megamoth_01		sentry02					0	0	0	0	0	0	0					28060601	1		28060601			8
28060605	密林驮兽（野生成年）	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_02	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_02_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	4001	8.1504	17.584	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	密林驮兽（野生成年）无掉落	1		0		ConfigAnimal_Megamoth_02	5166	sentry02					0	0	0	0	0	0	0					28060601	1		28060601			8
28060606	密林驮兽（野生巨大）	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_03	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_03_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	4001	13.584	22.608	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	密林驮兽（野生巨大）无掉落	1		0		ConfigAnimal_Megamoth_03	5167	sentry02					0	0	0	0	0	0	0					28060601	1		28060601			8
28060610	密林驮兽（愚人众挂件+巨大体形）无掉落	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_03	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_03_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	4001	21.7344	22.608	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	密林驮兽（愚人众挂件+巨大体形）无掉落	1		0		ConfigAnimal_Megamoth_03	5158	sentry02					0	0	0	0	0	0	0					28060601	1		28060601			8
28060611	密林驮兽（盗宝团挂件+成年体型）无掉落	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_02	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_02_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	4001	16.3008	17.584	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	密林驮兽（盗宝团挂件+成年体型）无掉落	1		0		ConfigAnimal_Megamoth_02	5159	sentry02					0	0	0	0	0	0	0					28060601	1		28060601			8
28060612	密林驮兽（镀金旅团挂件+成年体型）无掉落	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_02	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_02_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	4001	16.3008	17.584	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	密林驮兽（镀金旅团挂件+成年体型）无掉落	1		0		ConfigAnimal_Megamoth_02	5159	sentry02					0	0	0	0	0	0	0					28060601	1		28060601			8
28060613	密林驮兽（丘丘人挂件1+幼崽体型）无掉落	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	4001	10.8672	12.56	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	密林驮兽（丘丘人挂件1+幼崽体型）无掉落	1		0		ConfigAnimal_Megamoth_01	5160	sentry02					0	0	0	0	0	0	0					28060601	1		28060601			8
28060614	密林驮兽（丘丘人挂件2+幼崽体型）无掉落	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01	ART/Char/Animal/Monster/Animal_Megamoth_Jungle_01/Animal_Megamoth_Jungle_01_Remote	4001	10.8672	12.56	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	密林驮兽（丘丘人挂件2+幼崽体型）无掉落	1		0		ConfigAnimal_Megamoth_01	5161	sentry02					0	0	0	0	0	0	0					28060601	1		28060601			8
28220301	家园野林猪	ART/Char/Animal/Homeworld/Animal_Homeworld_Boar_01/Animal_Homeworld_Boar_01	ART/Char/Animal/Homeworld/Animal_Homeworld_Boar_01/Animal_Homeworld_Boar_01_Remote	ART/Char/Animal/Homeworld/Animal_Homeworld_Boar_01/Animal_Homeworld_Boar_01	ART/Char/Animal/Homeworld/Animal_Homeworld_Boar_01/Animal_Homeworld_Boar_01_Remote	4001	2.7168	12.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	家园野林猪	1		0		ConfigAnimal_Homeworld_Boar_01		sentry02					0	0	0	0	0	0	0				雨,雷雨,雪	28020301	1		28220301			0
28220303	家园雪猪	ART/Char/Animal/Homeworld/Animal_Homeworld_Boar_02/Animal_Homeworld_Boar_02	ART/Char/Animal/Homeworld/Animal_Homeworld_Boar_02/Animal_Homeworld_Boar_02_Remote	ART/Char/Animal/Homeworld/Animal_Homeworld_Boar_02/Animal_Homeworld_Boar_02	ART/Char/Animal/Homeworld/Animal_Homeworld_Boar_02/Animal_Homeworld_Boar_02_Remote	4001	2.7168	12.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	家园雪猪	1		0		ConfigAnimal_Homeworld_Boar_01		sentry02					0	0	0	0	0	0	0				雨,雷雨,雪	28020301	1		28020303			0
28220313		ART/Char/Animal/Homeworld/Animal_Homeworld_Boar_Grass/Animal_Homeworld_Boar_Grass	ART/Char/Animal/Homeworld/Animal_Homeworld_Boar_Grass/Animal_Homeworld_Boar_Grass_Remote	ART/Char/Animal/Homeworld/Animal_Homeworld_Boar_Grass/Animal_Homeworld_Boar_Grass	ART/Char/Animal/Homeworld/Animal_Homeworld_Boar_Grass/Animal_Homeworld_Boar_Grass_Remote	4001	2.7168	12.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	家园蕈猪	1		0		ConfigAnimal_Homeworld_Boar_01		sentry02					0	0	0	0	0	0	0				雨,雷雨,雪	28020301	1		28020313			0
28220314		ART/Char/Animal/Homeworld/Animal_Homeworld_Boar_Grass_Small/Animal_Homeworld_Boar_Grass_Small	ART/Char/Animal/Homeworld/Animal_Homeworld_Boar_Grass_Small/Animal_Homeworld_Boar_Grass_Small_Remote	ART/Char/Animal/Homeworld/Animal_Homeworld_Boar_Grass_Small/Animal_Homeworld_Boar_Grass_Small	ART/Char/Animal/Homeworld/Animal_Homeworld_Boar_Grass_Small/Animal_Homeworld_Boar_Grass_Small_Remote	4001	0.14	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	家园小蕈猪	1		0		ConfigAnimal_Homeworld_Boar_Grass_Small_01		sentry02					0	0	0	0	0	0	0				雨,雷雨,雪	28020301	1		28020313			0
28210101	家园黄金蟹	ART/Char/Animal/Homeworld/Animal_Homeworld_Crab_01/Animal_Homeworld_Crab_01_01	ART/Char/Animal/Homeworld/Animal_Homeworld_Crab_01/Animal_Homeworld_Crab_01_01_Remote	ART/Char/Animal/Homeworld/Animal_Homeworld_Crab_01/Animal_Homeworld_Crab_01_01	ART/Char/Animal/Homeworld/Animal_Homeworld_Crab_01/Animal_Homeworld_Crab_01_Remote	4001	0.14	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	家园黄金蟹	1		0		ConfigAnimal_Homeworld_Crab_01		sentry02					0	0	0	0	0	0	0		5		雪	28010101	1		28010101			0
28210102	家园太阳蟹	ART/Char/Animal/Homeworld/Animal_Homeworld_Crab_01/Animal_Homeworld_Crab_01_02	ART/Char/Animal/Homeworld/Animal_Homeworld_Crab_01/Animal_Homeworld_Crab_01_02_Remote	ART/Char/Animal/Homeworld/Animal_Homeworld_Crab_01/Animal_Homeworld_Crab_01_01	ART/Char/Animal/Homeworld/Animal_Homeworld_Crab_01/Animal_Homeworld_Crab_01_Remote	4001	0.14	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	家园太阳蟹	1		0		ConfigAnimal_Homeworld_Crab_01		sentry02					0	0	0	0	0	0	0		5		雪	28010102	1		28010102			0
28210103	家园海蓝蟹	ART/Char/Animal/Homeworld/Animal_Homeworld_Crab_01/Animal_Homeworld_Crab_01_03	ART/Char/Animal/Homeworld/Animal_Homeworld_Crab_01/Animal_Homeworld_Crab_01_03_Remote	ART/Char/Animal/Homeworld/Animal_Homeworld_Crab_01/Animal_Homeworld_Crab_01_01	ART/Char/Animal/Homeworld/Animal_Homeworld_Crab_01/Animal_Homeworld_Crab_01_Remote	4001	0.14	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	家园海蓝蟹	1		0		ConfigAnimal_Homeworld_Crab_01		sentry02					0	0	0	0	0	0	0		5		雪	28010103	1		28010103			0
28210104	家园将军蟹	ART/Char/Animal/Homeworld/Animal_Homeworld_Crab_01/Animal_Homeworld_Crab_01_04	ART/Char/Animal/Homeworld/Animal_Homeworld_Crab_01/Animal_Homeworld_Crab_01_04_Remote	ART/Char/Animal/Homeworld/Animal_Homeworld_Crab_01/Animal_Homeworld_Crab_01_01	ART/Char/Animal/Homeworld/Animal_Homeworld_Crab_01/Animal_Homeworld_Crab_01_Remote	4001	0.14	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	家园将军蟹	1		0		ConfigAnimal_Homeworld_Crab_01		sentry02					0	0	0	0	0	0	0		5		雪	28010103	1		28010104			0
28210105	家园薄红蟹	ART/Char/Animal/Homeworld/Animal_Homeworld_Crab_01/Animal_Homeworld_Crab_01_05	ART/Char/Animal/Homeworld/Animal_Homeworld_Crab_01/Animal_Homeworld_Crab_01_05_Remote	ART/Char/Animal/Homeworld/Animal_Homeworld_Crab_01/Animal_Homeworld_Crab_01_01	ART/Char/Animal/Homeworld/Animal_Homeworld_Crab_01/Animal_Homeworld_Crab_01_Remote	4001	0.14	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	家园薄红蟹	1		0		ConfigAnimal_Homeworld_Crab_01		sentry02					0	0	0	0	0	0	0		5		雪	28010103	1		28010105			0
28220101	家园雪狐	ART/Char/Animal/Homeworld/Animal_Homeworld_Fox_01/Animal_Homeworld_Fox_01_01	ART/Char/Animal/Homeworld/Animal_Homeworld_Fox_01/Animal_Homeworld_Fox_01_01_Remote	ART/Char/Animal/Homeworld/Animal_Homeworld_Fox_01/Animal_Homeworld_Fox_01	ART/Char/Animal/Homeworld/Animal_Homeworld_Fox_01/Animal_Homeworld_Fox_01_Remote	4001	0.14	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	家园雪狐	1		0		ConfigAnimal_Homeworld_Fox_01		playing					0	0	0	0	0	0	0		4		雨,雷雨,雪	28020101	1		28020101			0
28220102	家园红狐	ART/Char/Animal/Homeworld/Animal_Homeworld_Fox_01/Animal_Homeworld_Fox_01_02	ART/Char/Animal/Homeworld/Animal_Homeworld_Fox_01/Animal_Homeworld_Fox_01_02_Remote	ART/Char/Animal/Homeworld/Animal_Homeworld_Fox_01/Animal_Homeworld_Fox_01	ART/Char/Animal/Homeworld/Animal_Homeworld_Fox_01/Animal_Homeworld_Fox_01_Remote	4001	0.14	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	家园红狐	1		0		ConfigAnimal_Homeworld_Fox_01		playing					0	0	0	0	0	0	0		4		雨,雷雨,雪	28020102	1		28020102			0
28220108	家园红狐	ART/Char/Animal/Homeworld/Animal_Homeworld_Fox_01/Animal_Homeworld_Fox_01_03	ART/Char/Animal/Homeworld/Animal_Homeworld_Fox_01/Animal_Homeworld_Fox_01_03_Remote	ART/Char/Animal/Homeworld/Animal_Homeworld_Fox_01/Animal_Homeworld_Fox_01	ART/Char/Animal/Homeworld/Animal_Homeworld_Fox_01/Animal_Homeworld_Fox_01_Remote	4001	0.14	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	(test)家园沙狐	1		0		ConfigAnimal_Homeworld_Fox_01		playing					0	0	0	0	0	0	0		4		雨,雷雨,雪	28020102	1		28020102			0
