RewardID	原石	摩拉	冒险阅历	角色经验	好感经验	树脂	Reward道具1ID	Reward道具1数量	Reward道具2ID	Reward道具2数量	Reward道具3ID	Reward道具3数量	Reward道具4ID	Reward道具4数量	Reward道具5ID	Reward道具5数量	Reward道具6ID	Reward道具6数量	Reward道具7ID	Reward道具7数量	Reward道具8ID	Reward道具8数量	Reward道具9ID	Reward道具9数量	产出来源类型	每日产出次数上限	历史产出次数上限	活动产出次数上限
172677							201	30	104003	2	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	2401			1
172678							201	30	104003	2	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	2401			1
3034001							201	30	104302	2	114010	3	0	0	0	0	0	0	0	0	0	0	0	0	2401			1
3034002							201	30	104305	2	114002	3	0	0	0	0	0	0	0	0	0	0	0	0	2401			1
3034003							201	30	104308	2	114006	3	0	0	0	0	0	0	0	0	0	0	0	0	2401			1
3034004							201	30	104311	2	114014	3	0	0	0	0	0	0	0	0	0	0	0	0	2401			1
3034005							201	30	104314	2	114018	3	0	0	0	0	0	0	0	0	0	0	0	0	2401			1
3034006							201	30	104317	2	114022	3	0	0	0	0	0	0	0	0	0	0	0	0	2401			1
3034007							201	30	373340	1	202	30000	0	0	0	0	0	0	0	0	0	0	0	0	2401			1
3035001							1023	1																	2403			1
3035002							1024	1																	2403			1
3035003							1025	1																	2403			1
3035004							1027	1																	2403			1
3035005							1036	1																	2403			1
3035006							1044	1																	2403			1
3035007							1064	1																	2403			1
3035008							1048	1																	2403			1
3035009							340002	1																	2402			1
140035							201	60	104003	3	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
140036							201	60	104003	3	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
140037							201	60	104003	3	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
140039							201	60	138	200	104003	3	202	30000	0	0	0	0	0	0	0	0			2402			1
140040							201	30	104003	2	202	20000	0	0	0	0	0	0	0	0	0	0			2402			1
140041							220047	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2402			1
3035101							201	30	137	200	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035102							0	0	223001	1	137	100	0	0	0	0	0	0	0	0	0	0			2402			1
3035103							0	0	104013	6	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035104							201	30	137	200	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035105							0	0	223002	1	137	100	0	0	0	0	0	0	0	0	0	0			2402			1
3035106							0	0	104013	6	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035107							201	30	137	200	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035108							0	0	223003	1	137	100	0	0	0	0	0	0	0	0	0	0			2402			1
3035109							0	0	104013	6	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035110							201	30	137	200	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035111							0	0	223004	1	137	100	0	0	0	0	0	0	0	0	0	0			2402			1
3035112							0	0	104013	6	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035113							201	30	137	200	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035114							0	0	223005	1	137	100	0	0	0	0	0	0	0	0	0	0			2402			1
3035115							0	0	104013	6	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035116							201	30	137	200	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035117							0	0	223006	1	137	100	0	0	0	0	0	0	0	0	0	0			2402			1
3035118							0	0	104013	6	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035201							201	30	138	100	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035202							0	0	104003	3	138	100	202	30000	0	0	0	0	0	0	0	0			2402			1
3035203							0	0	104013	6	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035204							201	30	138	100	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035205							0	0	104003	3	138	100	202	30000	0	0	0	0	0	0	0	0			2402			1
3035206							0	0	104013	6	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035207							201	30	138	100	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035208							0	0	104003	3	138	100	202	30000	0	0	0	0	0	0	0	0			2402			1
3035209							0	0	104013	6	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035210							201	30	138	100	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035211							0	0	104003	3	138	100	202	30000	0	0	0	0	0	0	0	0			2402			1
3035212							0	0	104013	6	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035213							201	30	109487	1	138	200	0	0	0	0	0	0	0	0	0	0			2402			1
3035214							0	0	104003	3	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035215							0	0	104013	6	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035301							201	30	137	200	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035302							201	30	137	200	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035303							201	30	137	200	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035304							201	30	137	200	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035305							201	30	137	200	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035306							201	30	137	200	202	30000	0	0	0	0	0	0	0	0	0	0			2402			1
3035307							0	0	104003	3	104013	6	202	30000	0	0	0	0	0	0	0	0			2402			1
3035308							0	0	104003	3	104013	6	202	30000	0	0	0	0	0	0	0	0			2402			1
3035309							0	0	104003	3	104013	6	202	30000	0	0	0	0	0	0	0	0			2402			1
3035401							201	60	202	30000	139	420	0	0	0	0	0	0	0	0	0	0			2402			1
3035402							201	60	202	30000	139	600	0	0	0	0	0	0	0	0	0	0			2402			1
3035403							201	60	202	30000	139	1200	0	0	0	0	0	0	0	0	0	0			2402			1
3035404							0	0	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0			2402			1
3035405							0	0	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			2402			1
3035406							0	0	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			2402			1
3035407							0	0	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0			2402			1
3035408							0	0	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			2402			1
3035409							0	0	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			2402			1
3035410							0	0	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			2402			1
3035411							0	0	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			2402			1
3035412							0	0	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			2402			1
140047							201	40	104003	3	101692	80	202	30000	0	0	0	0	0	0	0	0	0	0	2500			1
140048							201	40	104003	3	101692	20	202	30000	0	0	0	0	0	0	0	0	0	0	2500			1
140049							201	40	104003	3	101692	20	202	30000	0	0	0	0	0	0	0	0	0	0	2500			1
140050							201	40	104003	3	101692	20	202	30000	0	0	0	0	0	0	0	0	0	0	2500			1
140051							201	40	104003	3	0	0	202	30000	0	0	0	0	0	0	0	0	0	0	2500			1
140062							220049	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500			1
172276							201	40	104003	3	101692	40	202	30000	0	0	0	0	0	0	0	0	0	0	2500			1
3037001							101692	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500			
3037002							101692	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500			
3037003							101692	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500			
3037004							101692	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500			
3037005							101692	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500			
3037006							101692	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500			
3037007							101692	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500			
3037008							101692	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500			
3037009							101692	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500			
3037010							101692	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500			
3037011							101692	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500			
3037012							101692	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500			
3037013							101692	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500			
3037014							101692	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500			
3037015							101692	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500			
3037016							101692	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500			
3037017							101692	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500			
3037018							101692	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500			
3037101							0	0	104003	2	114026	3	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037102							0	0	104003	2	114030	3	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037103							0	0	104003	2	114034	3	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037104							14415	1	0	0	104013	5	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037105							200109	1	0	0	104013	5	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037106							0	0	104003	2	114026	3	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037107							0	0	104003	2	114030	3	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037108							0	0	104003	2	114034	3	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037109							200109	1	0	0	104013	5	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037110							200109	1	0	0	104013	5	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037111							0	0	104003	2	114026	3	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037112							0	0	104003	2	114030	3	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037113							0	0	104003	2	114034	3	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037114							200109	1	0	0	104013	5	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037115							0	0	104319	1	104013	5	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037201							201	30	0	0	0	0	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037202							201	30	0	0	0	0	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037203							201	30	0	0	0	0	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037204							0	0	114027	2	101692	20	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037205							0	0	114031	2	101692	20	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037206							0	0	114035	2	101692	20	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037207							201	30	0	0	0	0	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037208							201	30	0	0	0	0	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037209							201	30	0	0	0	0	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037210							0	0	114027	2	101692	20	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037211							0	0	114031	2	101692	20	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037212							0	0	114035	2	101692	20	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037213							201	30	0	0	0	0	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037214							201	30	0	0	0	0	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037215							201	30	0	0	0	0	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037216							0	0	114027	2	101692	20	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037217							0	0	114031	2	101692	20	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037218							0	0	114035	2	101692	20	202	20000	0	0	0	0	0	0	0	0	0	0	2500			1
3037219							201	30	0	0	0	0	202	30000	0	0	0	0	0	0	0	0	0	0	2500			1
3037220							0	0	104003	3	0	0	202	30000	0	0	0	0	0	0	0	0	0	0	2500			1
3037221							0	0	104013	3	0	0	202	30000	0	0	0	0	0	0	0	0	0	0	2500			1
170502							0	0	202	10000	104002	4	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
170510							0	0	202	10000	104002	4	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
170504							201	60	202	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
170505							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
170506							201	60	202	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
170507							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
170503							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
170508							201	60	202	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
170509							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
3036001							0	0	210111	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
3036002							0	0	363320	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
3036011							201	30	202	30000	104302	2	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
3036012							0	0	202	30000	114010	4	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
3036013							0	0	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
3036021							201	30	202	30000	104305	2	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
3036022							0	0	202	30000	114002	4	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
3036023							0	0	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
3036031							201	30	202	30000	104308	2	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
3036032							0	0	202	30000	114006	4	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
3036033							0	0	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
3036041							201	30	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
3036042							0	0	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
3036043							0	0	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2502			1
171662							104002	4	202	10000							0	0	0	0	0	0	0	0	2503			1
3038101							201	70	202	20000	104311	3	0	0	0	0	0	0	0	0	0	0	0	0	2503			1
3038102							0	0	202	20000	104003	3	0	0	0	0	0	0	0	0	0	0	0	0	2503			1
3038103							0	0	202	20000	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	2503			1
3038201							201	70	202	20000	104314	3	0	0	0	0	0	0	0	0	0	0	0	0	2503			1
3038202							0	0	202	20000	104003	3	0	0	0	0	0	0	0	0	0	0	0	0	2503			1
3038203							0	0	202	20000	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	2503			1
3038301							201	70	202	20000	104317	3	0	0	0	0	0	0	0	0	0	0	0	0	2503			1
3038302							0	0	202	20000	104003	3	0	0	0	0	0	0	0	0	0	0	0	0	2503			1
3038303							0	0	202	20000	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	2503			1
3038401							201	70	202	20000	105002	4	0	0	0	0	0	0	0	0	0	0	0	0	2503			1
3038402							0	0	202	20000	104003	3	0	0	0	0	0	0	0	0	0	0	0	0	2503			1
3038403							0	0	202	20000	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	2503			1
3038501							201	70	202	20000	105002	4	0	0	0	0	0	0	0	0	0	0	0	0	2503			1
3038502							0	0	202	20000	104003	3	0	0	0	0	0	0	0	0	0	0	0	0	2503			1
3038503							0	0	202	20000	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	2503			1
3038001							201	70	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2503			1
3038002							0	0	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	2503			1
3038003							0	0	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	2503			1
171664							104002	4	202	10000							0	0	0	0	0	0	0	0	2601			1
3039101							201	70	202	20000	114014	2	0	0	0	0	0	0	0	0	0	0	0	0	2601			1
3039102							0		202	20000	104003	2	114013	5	0	0	0	0	0	0	0	0	0	0	2601			1
3039103							0	0	202	20000	104013	3	0	0	0	0	0	0	0	0	0	0	0	0	2601			1
3039201							201	70	202	20000	114018	2	0	0	0	0	0	0	0	0	0	0	0	0	2601			1
3039202							0	0	202	20000	104003	2	114017	5	0	0	0	0	0	0	0	0	0	0	2601			1
3039203							0	0	202	20000	104013	3	0	0	0	0	0	0	0	0	0	0	0	0	2601			1
3039301							201	70	202	20000	114022	2	0	0	0	0	0	0	0	0	0	0	0	0	2601			1
3039302							0	0	202	20000	104003	2	114021	5	0	0	0	0	0	0	0	0	0	0	2601			1
3039303							0	0	202	20000	104013	3	0	0	0	0	0	0	0	0	0	0	0	0	2601			1
3039401							201	70	202	20000	114014	2	0	0	0	0	0	0	0	0	0	0	0	0	2601			1
3039402							0	0	202	20000	104003	2	114013	5	0	0	0	0	0	0	0	0	0	0	2601			1
3039403							0	0	202	20000	104013	3	0	0	0	0	0	0	0	0	0	0	0	0	2601			1
3039501							201	70	202	20000	114018	2	0	0	0	0	0	0	0	0	0	0	0	0	2601			1
3039502							0	0	202	20000	104003	2	114017	5	0	0	0	0	0	0	0	0	0	0	2601			1
3039503							0	0	202	20000	104013	3	0	0	0	0	0	0	0	0	0	0	0	0	2601			1
3039601							201	70	202	20000	114022	2	0	0	0	0	0	0	0	0	0	0	0	0	2601			1
3039602							0	0	202	20000	104003	2	114021	5	0	0	0	0	0	0	0	0	0	0	2601			1
3039603							0	0	202	20000	104013	3	0	0	0	0	0	0	0	0	0	0	0	0	2601			1
172683							104002	4	202	10000							0	0	0	0	0	0	0	0	2605			1
172501							104002	4	202	10000							0	0	0	0	0	0	0	0	2605			1
3040011							201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	2605			1
3040012							201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	2605			1
3040021							201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	2605			1
3040022							201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	2605			1
3040031							201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	2605			1
3040032							201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	2605			1
3040041							201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	2605			1
3040042							201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	2605			1
3040051							201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	2605			1
3040052							201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	2605			1
3040061							201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	2605			1
3040062							201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	2605			1
3040071							201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	2605			1
3040072							201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	2605			1
3041001							201	60	202	20000	104003	4	0	0	0	0	0	0	0	0	0	0	0	0	2602			1
3041002							201	60	202	20000	114014	4	0	0	0	0	0	0	0	0	0	0	0	0	2602			1
3041003							201	60	202	20000	104003	4	0	0	0	0	0	0	0	0	0	0	0	0	2602			1
3041004							201	60	202	20000	114018	4	0	0	0	0	0	0	0	0	0	0	0	0	2602			1
3041005							201	60	202	20000	104003	4	0	0	0	0	0	0	0	0	0	0	0	0	2602			1
3041006							201	60	202	20000	114022	4	0	0	0	0	0	0	0	0	0	0	0	0	2602			1
3041007							201	60	202	20000	104003	4	0	0	0	0	0	0	0	0	0	0	0	0	2602			1
3041008							0	0	202	20000	104002	4	104001	8	0	0	0	0	0	0	0	0	0	0	2602			1
3041009							0	0	202	20000	114014	2	114013	4	0	0	0	0	0	0	0	0	0	0	2602			1
3041010							0	0	202	20000	104002	4	104001	8	0	0	0	0	0	0	0	0	0	0	2602			1
3041011							0	0	202	20000	114018	2	114017	4	0	0	0	0	0	0	0	0	0	0	2602			1
3041012							0	0	202	20000	104002	4	104001	8	0	0	0	0	0	0	0	0	0	0	2602			1
3041013							0	0	202	20000	114022	2	114021	4	0	0	0	0	0	0	0	0	0	0	2602			1
3041014							0	0	202	20000	104002	4	104001	8	0	0	0	0	0	0	0	0	0	0	2602			1
3041015							0	0	104013	4	114014	2	114013	4	0	0	0	0	0	0	0	0	0	0	2602			1
3041016							0	0	104013	4	114018	2	114017	4	0	0	0	0	0	0	0	0	0	0	2602			1
3041017							0	0	104013	4	114022	2	114021	4	0	0	0	0	0	0	0	0	0	0	2602			1
171663							0	0	202	10000	104002	4	0	0	0	0	0	0	0	0	0	0	0	0	2602			1
140054							0	0	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	2603			1
140055							201	40	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	0	0	2603			1
140056							201	40	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	0	0	2603			1
140057							201	40	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	2603			1
140058							201	40	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	2603			1
140059							0	0	104319	1	202	20000	115037	1	0	0	0	0	0	0	0	0	0	0	2603			1
172278							201	40	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	2603			1
172279							201	40	202	20000	104003	2	109492	1	0	0	0	0	0	0	0	0	0	0	2603			1
172280							201	40	202	20000	104003	2	115038	1	0	0	0	0	0	0	0	0	0	0	2603			1
172281							201	40	202	20000	104003	2	115039	1	0	0	0	0	0	0	0	0	0	0	2603			1
172685							0	0	0	0	104002	2	104001	4	0	0	0	0	0	0	0	0	0	0	2603			1
172686							0	0	0	0	104002	2	104001	4	0	0	0	0	0	0	0	0	0	0	2603			1
172687							0	0	0	0	104002	2	104001	4	0	0	0	0	0	0	0	0	0	0	2603			1
172722							0	0	373831	1	373832	1	373833	1	373834	1	373835	1	373836	1	373837	1	373838	1	2603			1
172723							0	0	373841	1	373842	1	373843	1	373844	1	373845	1	373846	1	0	0	0	0	2603			1
172725							0	0	373847	1	373848	1	373849	1	373850	1	373851	1	373852	1	0	0	0	0	2603			1
172688							0	0	0	0	104002	4	104001	8	0	0	0	0	0	0	0	0	0	0	2603			1
172689							0	0	0	0	104002	4	104001	8	0	0	0	0	0	0	0	0	0	0	2603			1
172690							0	0	0	0	104002	4	104001	8	0	0	0	0	0	0	0	0	0	0	2603			1
172691							0	0	0	0	104002	4	104001	8	0	0	0	0	0	0	0	0	0	0	2603			1
172692							0	0	0	0	104002	4	104001	8	0	0	0	0	0	0	0	0	0	0	2603			1
172693							0	0	0	0	104002	4	104001	8	0	0	0	0	0	0	0	0	0	0	2603			1
3042001							1025	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2604			1
3042101							201	40	202	20000	104003	2	104322	2	0	0	0	0	0	0	0	0	0	0	2603			1
3042102							201	40	202	20000	104003	2	104325	2	0	0	0	0	0	0	0	0	0	0	2603			1
3042103							201	40	202	20000	104003	2	104328	2	0	0	0	0	0	0	0	0	0	0	2603			1
3042201							201	40	202	30000	373711	1	104321	5	0	0	0	0	0	0	0	0	0	0	2603			1
3042202							201	40	202	30000	373712	1	104324	5	0	0	0	0	0	0	0	0	0	0	2603			1
3042203							201	40	202	30000	373713	1	104327	5	0	0	0	0	0	0	0	0	0	0	2603			1
3042204							201	40	202	30000	373714	1	104013	10	0	0	0	0	0	0	0	0	0	0	2603			1
3042301							201	20	0	0	104322	2	104321	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042302							201	20	0	0	104325	2	104324	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042303							0	0	202	20000	104003	2	104013	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042304							0	0	202	20000	104003	2	104013	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042305							201	20	0	0	104328	2	104327	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042306							201	20	0	0	104322	2	104321	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042307							0	0	202	20000	104003	2	104013	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042308							0	0	202	20000	104003	2	104013	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042309							201	20	0	0	104325	2	104324	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042310							201	20	0	0	104328	2	104327	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042311							0	0	202	20000	104003	2	104013	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042312							0	0	202	20000	104003	2	104013	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042313							201	20	0	0	104003	6	104002	12	0	0	0	0	0	0	0	0	0	0	2603			1
3042314							201	20	0	0	104003	6	104002	12	0	0	0	0	0	0	0	0	0	0	2603			1
3042315							0	0	202	20000	104003	2	104013	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042316							0	0	202	20000	104003	2	104013	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042401							201	30	0	0	104003	2	104321	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042402							0	0	202	20000	104003	2	104324	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042403							201	30	0	0	104003	2	104327	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042404							0	0	202	20000	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	2603			1
3042405							201	30	0	0	104003	2	104321	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042406							0	0	202	20000	104003	2	104324	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042407							201	30	0	0	104003	2	104327	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042408							0	0	202	20000	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	2603			1
3042409							201	30	0	0	104003	2	104321	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042410							0	0	202	20000	104003	2	104324	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042411							201	30	0	0	104003	2	104327	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042412							0	0	202	20000	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	2603			1
3042413							201	30	0	0	104003	2	104321	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042414							0	0	202	20000	104003	2	104324	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042415							201	30	0	0	104003	2	104327	4	0	0	0	0	0	0	0	0	0	0	2603			1
3042416							0	0	202	20000	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	2603			1
3043001							201	60	202	20000	104003	3	0	0	0	0	0	0	0	0	0	0	0	0	2205			1
3043002							0	0	202	20000	114026	3	0	0	0	0	0	0	0	0	0	0	0	0	2205			1
3043003							0	0	0	0	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	2205			1
3043004							201	60	202	20000	104003	3	0	0	0	0	0	0	0	0	0	0	0	0	2205			1
3043005							0	0	202	20000	114030	3	0	0	0	0	0	0	0	0	0	0	0	0	2205			1
3043006							0	0	0	0	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	2205			1
3043007							201	60	202	20000	104003	3	0	0	0	0	0	0	0	0	0	0	0	0	2205			1
3043008							0	0	202	20000	114034	3	0	0	0	0	0	0	0	0	0	0	0	0	2205			1
3043009							0	0	0	0	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	2205			1
3043010							201	60	202	20000	104003	3	0	0	0	0	0	0	0	0	0	0	0	0	2205			1
